20240117090001,230.26
20240117091001,280.65
20240117092001,330.84
20240117093001,382.65
20240117094001,426.77
20240117095001,470.07
20240117100001,499.54
20240117101001,538.83
20240117102001,570.26
20240117103001,614.43
20240117104001,652.5
20240117105001,701.1
20240117110001,742.89
20240117111001,778.92
20240117112001,806.3
20240117113001,828.86
20240117114001,843.07
20240117115001,850.05
20240117120001,854.4
20240117121001,854.04
20240117122001,848.73
20240117123001,839.97
20240117124001,830.21
20240117125001,819.33
20240117130001,808.18
20240117131001,796.67
20240117132001,786.72
20240117133001,776.35
20240117134001,768.8
20240117135001,759.4
20240117140001,755.06
20240117141001,747.34
20240117142001,745.12
20240117143001,738.81
20240117144001,737.67
20240117145001,732.67
20240117150001,731.58
20240117151001,727.44
20240117152001,725.45
20240117153001,721.42
20240117154001,718.47
20240117155001,714.39
20240117160001,710.3
20240117161001,705.93
20240117162001,700.12
20240117163001,695.58
20240117164001,687.65
20240117165001,683.08
20240119090001,422.78
20240119091001,361.77
20240119092001,342.79
20240119093001,495.24
20240119094001,482.61
20240119095001,474.88
20240119100001,519.46
20240119101001,562.38
20240119102001,583.63
20240119103001,634.91
20240119104001,667.87
20240119105001,699.34
20240119110001,742.89
20240119111001,778.92
20240119112001,806.3
20240119113001,828.86
20240119114001,843.07
20240119115001,850.05
20240119120001,854.4
20240119121001,854.04
20240119122001,848.73
20240119123001,839.97
20240119124001,830.21
20240119125001,819.33
20240119130001,808.18
20240119131001,796.67
20240119132001,786.72
20240119133001,776.35
20240119134001,768.8
20240119135001,759.4
20240119140001,755.06
20240119141001,747.34
20240119142001,745.12
20240119143001,738.81
20240119144001,737.67
20240119145001,732.67
20240119150001,731.58
20240119151001,727.44
20240119152001,725.45
20240119153001,721.42
20240119154001,718.47
20240119155001,714.39
20240119160001,710.3
20240119161001,705.93
20240119162001,700.12
20240119163001,695.58
20240119164001,687.65
20240119165001,683.08
20240224090001,191.04
20240224091001,309.29
20240224092001,369.56
20240224093001,405.4
20240224094001,446.22
20240224095001,475.66
20240224100001,502.75
20240224101001,553.7
20240224102001,584.18
20240224103001,622.76
20240224104001,664.34
20240224105001,703.08
20240224110001,742.89
20240224111001,778.92
20240224112001,806.3
20240224113001,828.86
20240224114001,843.07
20240224115001,850.05
20240224120001,854.4
20240224121001,854.04
20240224122001,848.73
20240224123001,839.97
20240224124001,830.21
20240224125001,819.33
20240224130001,808.18
20240224131001,796.67
20240224132001,786.72
20240224133001,776.35
20240224134001,768.8
20240224135001,759.4
20240224140001,755.06
20240224141001,747.34
20240224142001,745.12
20240224143001,738.81
20240224144001,737.67
20240224145001,732.67
20240224150001,731.58
20240224151001,727.44
20240224152001,725.45
20240224153001,721.42
20240224154001,718.47
20240224155001,714.39
20240224160001,710.3
20240224161001,705.93
20240224162001,700.12
20240224163001,695.58
20240224164001,687.65
20240224165001,683.08
20240226090001,128.87
20240226091001,309.86
20240226092001,344.71
20240226093001,401.39
20240226094001,452.64
20240226095001,469.05
20240226100001,485.53
20240226101001,531.98
20240226102001,572.07
20240226103001,618.75
20240226104001,672.62
20240226105001,705.6
20240226110001,742.89
20240226111001,778.92
20240226112001,806.3
20240226113001,828.86
20240226114001,843.07
20240226115001,850.05
20240226120001,854.4
20240226121001,854.04
20240226122001,848.73
20240226123001,839.97
20240226124001,830.21
20240226125001,819.33
20240226130001,808.18
20240226131001,796.67
20240226132001,786.72
20240226133001,776.35
20240226134001,768.8
20240226135001,759.4
20240226140001,755.06
20240226141001,747.34
20240226142001,745.12
20240226143001,738.81
20240226144001,737.67
20240226145001,732.67
20240226150001,731.58
20240226151001,727.44
20240226152001,725.45
20240226153001,721.42
20240226154001,718.47
20240226155001,714.39
20240226160001,710.3
20240226161001,705.93
20240226162001,700.12
20240226163001,695.58
20240226164001,687.65
20240226165001,683.08
20240327090001,252.56
20240327091001,270.82
20240327092001,305.83
20240327093001,404.11
20240327094001,452.32
20240327095001,488.8
20240327100001,521.97
20240327101001,556.95
20240327102001,585.92
20240327103001,630.1
20240327104001,665.1
20240327105001,698.59
20240327110001,742.89
20240327111001,778.92
20240327112001,806.3
20240327113001,828.86
20240327114001,843.07
