20240117090001,186.8
20240117091001,195.71
20240117092001,197.85
20240117093001,225.21
20240117094001,229.44
20240117095001,231.6
20240117100001,220.29
20240117101001,216.8
20240117102001,194.36
20240117103001,184.73
20240117104001,163.89
20240117105001,155.0
20240117110001,140.56
20240117111001,134.67
20240117112001,122.32
20240117113001,117.97
20240117114001,108.07
20240117115001,105.01
20240117120001,96.36
20240117121001,92.44
20240117122001,84.16
20240117123001,79.48
20240117124001,70.75
20240117125001,64.98
20240117130001,55.79
20240117131001,48.91
20240117132001,39.81
20240117133001,32.72
20240117134001,24.32
20240117135001,16.46
20240117140001,7.76
20240117141001,0.0
20240117142001,0.0
20240117143001,0.0
20240117144001,0.0
20240117145001,0.0
20240117150001,0.0
20240117151001,0.0
20240117152001,0.0
20240117153001,0.0
20240117154001,0.0
20240117155001,0.0
20240117160001,0.0
20240117161001,0.0
20240117162001,0.0
20240117163001,0.0
20240117164001,0.0
20240117165001,0.0
20240119090001,430.89
20240119091001,286.0
20240119092001,250.83
20240119093001,213.47
20240119094001,241.88
20240119095001,195.95
20240119100001,210.0
20240119101001,200.45
20240119102001,192.99
20240119103001,195.92
20240119104001,189.74
20240119105001,159.35
20240119110001,140.56
20240119111001,134.67
20240119112001,122.32
20240119113001,117.97
20240119114001,108.07
20240119115001,105.01
20240119120001,96.36
20240119121001,92.44
20240119122001,84.16
20240119123001,79.48
20240119124001,70.75
20240119125001,64.98
20240119130001,55.79
20240119131001,48.91
20240119132001,39.81
20240119133001,32.72
20240119134001,24.32
20240119135001,16.46
20240119140001,7.76
20240119141001,0.0
20240119142001,0.0
20240119143001,0.0
20240119144001,0.0
20240119145001,0.0
20240119150001,0.0
20240119151001,0.0
20240119152001,0.0
20240119153001,0.0
20240119154001,0.0
20240119155001,0.0
20240119160001,0.0
20240119161001,0.0
20240119162001,0.0
20240119163001,0.0
20240119164001,0.0
20240119165001,0.0
20240224090001,157.84
20240224091001,209.3
20240224092001,231.7
20240224093001,216.63
20240224094001,234.45
20240224095001,226.8
20240224100001,235.67
20240224101001,220.38
20240224102001,209.94
20240224103001,189.35
20240224104001,167.99
20240224105001,155.23
20240224110001,140.56
20240224111001,134.67
20240224112001,122.32
20240224113001,117.97
20240224114001,108.07
20240224115001,105.01
20240224120001,96.36
20240224121001,92.44
20240224122001,84.16
20240224123001,79.48
20240224124001,70.75
20240224125001,64.98
20240224130001,55.79
20240224131001,48.91
20240224132001,39.81
20240224133001,32.72
20240224134001,24.32
20240224135001,16.46
20240224140001,7.76
20240224141001,0.0
20240224142001,0.0
20240224143001,0.0
20240224144001,0.0
20240224145001,0.0
20240224150001,0.0
20240224151001,0.0
20240224152001,0.0
20240224153001,0.0
20240224154001,0.0
20240224155001,0.0
20240224160001,0.0
20240224161001,0.0
20240224162001,0.0
20240224163001,0.0
20240224164001,0.0
20240224165001,0.0
20240226090001,62.27
20240226091001,180.55
20240226092001,238.4
20240226093001,222.96
20240226094001,251.82
20240226095001,239.25
20240226100001,240.72
20240226101001,220.76
20240226102001,213.6
20240226103001,189.54
20240226104001,167.91
20240226105001,156.19
20240226110001,140.56
20240226111001,134.67
20240226112001,122.32
20240226113001,117.97
20240226114001,108.07
20240226115001,105.01
20240226120001,96.36
20240226121001,92.44
20240226122001,84.16
20240226123001,79.48
20240226124001,70.75
20240226125001,64.98
20240226130001,55.79
20240226131001,48.91
20240226132001,39.81
20240226133001,32.72
20240226134001,24.32
20240226135001,16.46
20240226140001,7.76
20240226141001,0.0
20240226142001,0.0
20240226143001,0.0
20240226144001,0.0
20240226145001,0.0
20240226150001,0.0
20240226151001,0.0
20240226152001,0.0
20240226153001,0.0
20240226154001,0.0
20240226155001,0.0
20240226160001,0.0
20240226161001,0.0
20240226162001,0.0
20240226163001,0.0
20240226164001,0.0
20240226165001,0.0
20240327090001,213.98
20240327091001,185.5
20240327092001,204.76
20240327093001,185.63
20240327094001,210.27
20240327095001,223.35
20240327100001,225.38
20240327101001,218.1
20240327102001,199.6
20240327103001,195.31
20240327104001,178.92
20240327105001,156.59
20240327110001,140.56
20240327111001,134.67
20240327112001,122.32
20240327113001,117.97
20240327114001,108.07
20240327115001,105.01
20240327120001,96.36
20240327121001,92.44
20240327122001,84.16
20240327123001,79.48
20240327124001,70.75
20240327125001,64.98
20240327130001,55.79
20240327131001,48.91
20240327132001,39.81
20240327133001,32.72
20240327134001,24.32
20240327135001,16.46
20240327140001,7.76
20240327141001,0.0
20240327142001,0.0
20240327143001,0.0
20240327144001,0.0
20240327145001,0.0
20240327150001,0.0
20240327151001,0.0
20240327152001,0.0
20240327153001,0.0
20240327154001,0.0
20240327155001,0.0
20240327160001,0.0
20240327161001,0.0
20240327162001,0.0
20240327163001,0.0
20240327164001,0.0
20240327165001,0.0
20240329090001,38.79
20240329091001,190.84
20240329092001,162.23
20240329093001,167.11
20240329094001,223.2
20240329095001,252.47
20240329100001,264.07
20240329101001,246.33
20240329102001,215.63
20240329103001,196.5
20240329104001,174.78
20240329105001,157.99
20240329110001,140.56
20240329111001,134.67
20240329112001,122.32
20240329113001,117.97
20240329114001,108.07
20240329115001,105.01
20240329120001,96.36
20240329121001,92.44
20240329122001,84.16
20240329123001,79.48
20240329124001,70.75
20240329125001,64.98
20240329130001,55.79
20240329131001,48.91
20240329132001,39.81
20240329133001,32.72
20240329134001,24.32
20240329135001,16.46
20240329140001,7.76
20240329141001,0.0
20240329142001,0.0
20240329143001,0.0
20240329144001,0.0
20240329145001,0.0
20240329150001,0.0
20240329151001,0.0
20240329152001,0.0
20240329153001,0.0
20240329154001,0.0
20240329155001,0.0
20240329160001,0.0
20240329161001,0.0
20240329162001,0.0
20240329163001,0.0
20240329164001,0.0
20240329165001,0.0
20240428090001,387.88
20240428091001,201.0
20240428092001,191.25
20240428093001,200.62
20240428094001,213.32
20240428095001,227.85
20240428100001,239.18
20240428101001,237.32
20240428102001,230.68
20240428103001,201.85
20240428104001,181.62
20240428105001,155.38
20240428110001,140.56
20240428111001,134.67
20240428112001,122.32
20240428113001,117.97
20240428114001,108.07
20240428115001,105.01
20240428120001,96.36
20240428121001,92.44
20240428122001,84.16
20240428123001,79.48
20240428124001,70.75
20240428125001,64.98
20240428130001,55.79
20240428131001,48.91
20240428132001,39.81
20240428133001,32.72
20240428134001,24.32
20240428135001,16.46
20240428140001,7.76
20240428141001,0.0
20240428142001,0.0
20240428143001,0.0
20240428144001,0.0
20240428145001,0.0
20240428150001,0.0
20240428151001,0.0
20240428152001,0.0
20240428153001,0.0
20240428154001,0.0
20240428155001,0.0
20240428160001,0.0
20240428161001,0.0
20240428162001,0.0
20240428163001,0.0
20240428164001,0.0
20240428165001,0.0
20240430090001,852.21
20240430091001,0.0
20240430092001,24.32
20240430093001,187.11
20240430094001,290.18
20240430095001,206.45
20240430100001,223.09
20240430101001,246.84
20240430102001,193.99
20240430103001,191.92
20240430104001,183.92
20240430105001,160.35
20240430110001,140.56
20240430111001,134.67
20240430112001,122.32
20240430113001,117.97
20240430114001,108.07
20240430115001,105.01
20240430120001,96.36
20240430121001,92.44
20240430122001,84.16
20240430123001,79.48
20240430124001,70.75
20240430125001,64.98
20240430130001,55.79
20240430131001,48.91
20240430132001,39.81
20240430133001,32.72
20240430134001,24.32
20240430135001,16.46
20240430140001,7.76
20240430141001,0.0
20240430142001,0.0
20240430143001,0.0
20240430144001,0.0
