20240117090001,943.38
20240117091001,864.1
20240117092001,1120.29
20240117093001,1089.49
20240117094001,1017.0
20240117095001,968.15
20240117100001,874.65
20240117101001,860.75
20240117102001,839.7
20240117103001,759.4
20240117104001,765.63
20240117105001,674.29
20240117110001,577.01
20240117111001,539.09
20240117112001,478.05
20240117113001,417.51
20240117114001,363.89
20240117115001,316.85
20240117120001,276.24
20240117121001,241.89
20240117122001,214.69
20240117123001,193.22
20240117124001,183.16
20240117125001,184.35
20240117130001,198.09
20240117131001,217.88
20240117132001,238.89
20240117133001,255.62
20240117134001,260.93
20240117135001,253.86
20240117140001,239.75
20240117141001,226.88
20240117142001,218.43
20240117143001,215.8
20240117144001,217.34
20240117145001,221.99
20240117150001,231.34
20240117151001,247.63
20240117152001,269.56
20240117153001,287.57
20240117154001,295.62
20240117155001,292.1
20240117160001,278.86
20240117161001,262.07
20240117162001,250.42
20240117163001,248.94
20240117164001,256.47
20240117165001,271.7
20240119090001,279.17
20240119091001,959.86
20240119092001,849.73
20240119093001,998.36
20240119094001,1099.19
20240119095001,906.39
20240119100001,964.17
20240119101001,754.64
20240119102001,763.44
20240119103001,743.85
20240119104001,732.54
20240119105001,815.29
20240119110001,577.01
20240119111001,539.09
20240119112001,478.05
20240119113001,417.51
20240119114001,363.89
20240119115001,316.85
20240119120001,276.24
20240119121001,241.89
20240119122001,214.69
20240119123001,193.22
20240119124001,183.16
20240119125001,184.35
20240119130001,198.09
20240119131001,217.88
20240119132001,238.89
20240119133001,255.62
20240119134001,260.93
20240119135001,253.86
20240119140001,239.75
20240119141001,226.88
20240119142001,218.43
20240119143001,215.8
20240119144001,217.34
20240119145001,221.99
20240119150001,231.34
20240119151001,247.63
20240119152001,269.56
20240119153001,287.57
20240119154001,295.62
20240119155001,292.1
20240119160001,278.86
20240119161001,262.07
20240119162001,250.42
20240119163001,248.94
20240119164001,256.47
20240119165001,271.7
20240224090001,57.14
20240224091001,749.4
20240224092001,809.59
20240224093001,874.98
20240224094001,980.39
20240224095001,740.9
20240224100001,1123.39
20240224101001,779.45
20240224102001,761.34
20240224103001,808.63
20240224104001,853.03
20240224105001,684.4
20240224110001,577.01
20240224111001,539.09
20240224112001,478.05
20240224113001,417.51
20240224114001,363.89
20240224115001,316.85
20240224120001,276.24
20240224121001,241.89
20240224122001,214.69
20240224123001,193.22
20240224124001,183.16
20240224125001,184.35
20240224130001,198.09
20240224131001,217.88
20240224132001,238.89
20240224133001,255.62
20240224134001,260.93
20240224135001,253.86
20240224140001,239.75
20240224141001,226.88
20240224142001,218.43
20240224143001,215.8
20240224144001,217.34
20240224145001,221.99
20240224150001,231.34
20240224151001,247.63
20240224152001,269.56
20240224153001,287.57
20240224154001,295.62
20240224155001,292.1
20240224160001,278.86
20240224161001,262.07
